Player Name                        ;Ping ;Kill ;Assist ;Death ;MVP ;Accuracy ;Score ;Map            ;Date                ;Wait time ;Match duration ; ; ;
Ilesis                             ;27   ;6    ;0      ;9     ;1   ;50       ;12    ;Overpass       ;2020-02-09 18:29:25 ;01:14     ;09:09          ; ; ;
Loviflo                            ;21   ;5    ;1      ;11    ;2   ;40       ;11    ;Overpass       ;2020-02-09 18:29:25 ;01:14     ;09:09          ; ; ;
Jack                               ;51   ;7    ;0      ;10    ;1   ;0        ;14    ;Inferno        ;2020-02-09 18:17:49 ;01:23     ;07:44          ; ; ;
sadge                              ;11   ;4    ;0      ;10    ;2   ;50       ;10    ;Inferno        ;2020-02-09 18:17:49 ;01:23     ;07:44          ; ; ;
Loviflo                            ;19   ;12   ;3      ;5     ;4   ;83       ;34    ;Inferno        ;2020-02-09 18:17:49 ;01:23     ;07:44          ; ; ;
Ilesis                             ;25   ;8    ;3      ;6     ;5   ;50       ;19    ;Inferno        ;2020-02-09 18:17:49 ;01:23     ;07:44          ; ; ;
Loviflo                            ;11   ;15   ;1      ;8     ;7   ;46       ;31    ;Nuke           ;2020-02-09 18:01:40 ;00:38     ;11:37          ; ; ;
Ilesis                             ;12   ;5    ;3      ;12    ;1   ;20       ;13    ;Nuke           ;2020-02-09 18:01:40 ;00:38     ;11:37          ; ; ;
Виктор Сникерс                     ;48   ;16   ;0      ;9     ;8   ;50       ;36    ;Nuke           ;2020-02-09 18:01:40 ;00:38     ;11:37          ; ; ;
HelloEnd                           ;63   ;4    ;1      ;11    ;0   ;75       ;9     ;Nuke           ;2020-02-09 18:01:40 ;00:38     ;11:37          ; ; ;
M0RENAx                            ;83   ;11   ;5      ;10    ;5   ;54       ;29    ;Cobblestone    ;2020-02-08 19:30:21 ;00:13     ;12:33          ; ; ;
☢AŁĘX™☢                            ;67   ;10   ;0      ;11    ;3   ;30       ;20    ;Cobblestone    ;2020-02-08 19:30:21 ;00:13     ;12:33          ; ; ;
Ilesis                             ;27   ;13   ;1      ;9     ;6   ;38       ;27    ;Cobblestone    ;2020-02-08 19:30:21 ;00:13     ;12:33          ; ; ;
Loviflo                            ;27   ;8    ;6      ;12    ;2   ;50       ;24    ;Cobblestone    ;2020-02-08 19:30:21 ;00:13     ;12:33          ; ; ;
kamelek200000003                   ;38   ;10   ;1      ;11    ;5   ;40       ;26    ;Inferno        ;2020-02-08 19:12:21 ;01:04     ;12:43          ; ; ;
OGshk                              ;78   ;8    ;3      ;12    ;2   ;37       ;19    ;Inferno        ;2020-02-08 19:12:21 ;01:04     ;12:43          ; ; ;
Loviflo                            ;27   ;13   ;4      ;8     ;6   ;38       ;34    ;Inferno        ;2020-02-08 19:12:21 ;01:04     ;12:43          ; ; ;
Ilesis                             ;28   ;10   ;1      ;10    ;3   ;10       ;21    ;Inferno        ;2020-02-08 19:12:21 ;01:04     ;12:43          ; ; ;
Loviflo                            ;36   ;17   ;3      ;8     ;8   ;41       ;37    ;Cobblestone    ;2020-02-08 18:56:05 ;01:43     ;12:10          ; ; ;
Ilesis                             ;39   ;7    ;2      ;9     ;1   ;14       ;20    ;Cobblestone    ;2020-02-08 18:56:05 ;01:43     ;12:10          ; ; ;
-iwin-「spcuper」                    ;41   ;16   ;1      ;10    ;7   ;56       ;35    ;Cobblestone    ;2020-02-08 18:56:05 ;01:43     ;12:10          ; ; ;
1mpulce╰_╯la la l                  ;34   ;1    ;3      ;14    ;0   ;0        ;7     ;Cobblestone    ;2020-02-08 18:56:05 ;01:43     ;12:10          ; ; ;
_VIDLE_                            ;67   ;10   ;2      ;8     ;7   ;33       ;22    ;Train          ;2020-02-08 18:37:25 ;00:17     ;13:20          ; ; ;
Tali0N (freeEnd)                   ;43   ;8    ;1      ;12    ;1   ;62       ;19    ;Train          ;2020-02-08 18:37:25 ;00:17     ;13:20          ; ; ;
Loviflo                            ;12   ;9    ;3      ;10    ;3   ;33       ;23    ;Train          ;2020-02-08 18:37:25 ;00:17     ;13:20          ; ; ;
Ilesis                             ;20   ;9    ;2      ;10    ;5   ;22       ;22    ;Train          ;2020-02-08 18:37:25 ;00:17     ;13:20          ; ; ;
fufil                              ;9    ;6    ;2      ;10    ;3   ;33       ;14    ;Cobblestone    ;2020-02-08 18:23:33 ;00:52     ;10:12          ; ; ;
Dogi 226                           ;27   ;5    ;2      ;10    ;1   ;80       ;12    ;Cobblestone    ;2020-02-08 18:23:33 ;00:52     ;10:12          ; ; ;
Loviflo                            ;30   ;12   ;2      ;6     ;8   ;41       ;26    ;Cobblestone    ;2020-02-08 18:23:33 ;00:52     ;10:12          ; ; ;
Ilesis                             ;41   ;7    ;0      ;6     ;1   ;25       ;14    ;Cobblestone    ;2020-02-08 18:23:33 ;00:52     ;10:12          ; ; ;
Loviflo                            ;11   ;15   ;1      ;4     ;8   ;33       ;34    ;Rialto         ;2020-02-08 18:10:37 ;01:53     ;08:25          ; ; ;
Ilesis                             ;12   ;3    ;3      ;6     ;1   ;50       ;13    ;Rialto         ;2020-02-08 18:10:37 ;01:53     ;08:25          ; ; ;
САСУКЕ                             ;78   ;9    ;1      ;9     ;3   ;55       ;19    ;Rialto         ;2020-02-08 18:10:37 ;01:53     ;08:25          ; ; ;
РАК ЛИ                             ;65   ;0    ;2      ;10    ;0   ;0        ;2     ;Rialto         ;2020-02-08 18:10:37 ;01:53     ;08:25          ; ; ;
Mazopowah                          ;13   ;11   ;2      ;6     ;5   ;45       ;32    ;Nuke           ;2020-02-06 16:52:39 ;00:56     ;11:28          ; ; ;
Phantomluffy                       ;5    ;5    ;4      ;7     ;3   ;60       ;14    ;Nuke           ;2020-02-06 16:52:39 ;00:56     ;11:28          ; ; ;
Loviflo                            ;0    ;6    ;0      ;3     ;4   ;25       ;18    ;Nuke           ;2020-02-06 16:52:39 ;00:56     ;11:28          ; ; ;
Ilesis                             ;0    ;2    ;3      ;5     ;0   ;33       ;7     ;Nuke           ;2020-02-06 16:52:39 ;00:56     ;11:28          ; ; ;
Freddy_Stream                      ;38   ;4    ;1      ;9     ;2   ;25       ;11    ;Nuke           ;2020-02-06 16:37:11 ;01:02     ;09:03          ; ; ;
eihN_                              ;60   ;4    ;2      ;10    ;1   ;75       ;10    ;Nuke           ;2020-02-06 16:37:11 ;01:02     ;09:03          ; ; ;
Loviflo                            ;7    ;17   ;0      ;4     ;8   ;41       ;40    ;Nuke           ;2020-02-06 16:37:11 ;01:02     ;09:03          ; ; ;
Ilesis                             ;13   ;1    ;6      ;5     ;1   ;0        ;10    ;Nuke           ;2020-02-06 16:37:11 ;01:02     ;09:03          ; ; ;
BlondEmm                           ;95   ;9    ;1      ;9     ;4   ;22       ;19    ;Train          ;2020-02-06 16:18:55 ;01:09     ;14:02          ; ; ;
Ddelo                              ;47   ;3    ;0      ;8     ;1   ;66       ;6     ;Train          ;2020-02-06 16:18:55 ;01:09     ;14:02          ; ; ;
Ilesis                             ;27   ;10   ;1      ;7     ;6   ;20       ;25    ;Train          ;2020-02-06 16:18:55 ;01:09     ;14:02          ; ; ;
Loviflo                            ;27   ;7    ;2      ;5     ;3   ;28       ;16    ;Train          ;2020-02-06 16:18:55 ;01:09     ;14:02          ; ; ;
ErgM                               ;2    ;11   ;2      ;9     ;5   ;54       ;26    ;Overpass       ;2020-02-02 15:22:31 ;01:22     ;14:46          ; ; ;
Naruto Kyn                         ;56   ;11   ;2      ;11    ;3   ;27       ;24    ;Overpass       ;2020-02-02 15:22:31 ;01:22     ;14:46          ; ; ;
Loviflo                            ;22   ;10   ;4      ;14    ;5   ;20       ;26    ;Overpass       ;2020-02-02 15:22:31 ;01:22     ;14:46          ; ; ;
Ilesis                             ;23   ;10   ;2      ;8     ;3   ;20       ;25    ;Overpass       ;2020-02-02 15:22:31 ;01:22     ;14:46          ; ; ;
P01Zz                              ;38   ;10   ;0      ;9     ;3   ;40       ;22    ;Inferno        ;2020-02-02 15:08:07 ;00:46     ;10:24          ; ; ;
кчау                               ;39   ;7    ;3      ;11    ;3   ;71       ;18    ;Inferno        ;2020-02-02 15:08:07 ;00:46     ;10:24          ; ; ;
Loviflo                            ;31   ;14   ;3      ;6     ;6   ;21       ;35    ;Inferno        ;2020-02-02 15:08:07 ;00:46     ;10:24          ; ; ;
Ilesis                             ;38   ;6    ;1      ;11    ;3   ;33       ;13    ;Inferno        ;2020-02-02 15:08:07 ;00:46     ;10:24          ; ; ;
Loviflo                            ;31   ;10   ;0      ;10    ;4   ;30       ;22    ;Train          ;2020-02-02 14:52:55 ;01:32     ;12:08          ; ; ;
Ilesis                             ;31   ;6    ;3      ;11    ;1   ;33       ;15    ;Train          ;2020-02-02 14:52:55 ;01:32     ;12:08          ; ; ;
.TiK ToK.                          ;28   ;15   ;1      ;7     ;6   ;73       ;31    ;Train          ;2020-02-02 14:52:55 ;01:32     ;12:08          ; ; ;
OLO                                ;26   ;6    ;1      ;9     ;3   ;50       ;16    ;Train          ;2020-02-02 14:52:55 ;01:32     ;12:08          ; ; ;
K.A                                ;46   ;10   ;1      ;10    ;4   ;30       ;21    ;Cobblestone    ;2020-02-02 14:36:15 ;01:14     ;12:34          ; ; ;
𝓰𝓱𝓸𝓼𝓽                         ;46   ;8    ;1      ;9     ;4   ;12       ;19    ;Cobblestone    ;2020-02-02 14:36:15 ;01:14     ;12:34          ; ; ;
Loviflo                            ;11   ;14   ;1      ;8     ;8   ;35       ;31    ;Cobblestone    ;2020-02-02 14:36:15 ;01:14     ;12:34          ; ; ;
Ilesis                             ;13   ;5    ;1      ;10    ;0   ;40       ;11    ;Cobblestone    ;2020-02-02 14:36:15 ;01:14     ;12:34          ; ; ;
Loviflo                            ;27   ;5    ;1      ;10    ;3   ;80       ;11    ;Cobblestone    ;2020-02-02 14:23:03 ;00:43     ;09:10          ; ; ;
Ilesis                             ;27   ;5    ;0      ;10    ;1   ;60       ;10    ;Cobblestone    ;2020-02-02 14:23:03 ;00:43     ;09:10          ; ; ;
✪ K1ng                             ;27   ;12   ;1      ;5     ;7   ;58       ;29    ;Cobblestone    ;2020-02-02 14:23:03 ;00:43     ;09:10          ; ; ;
sky                                ;21   ;7    ;0      ;6     ;2   ;62       ;20    ;Cobblestone    ;2020-02-02 14:23:03 ;00:43     ;09:10          ; ; ;
pixselz                            ;80   ;12   ;1      ;9     ;5   ;50       ;27    ;Inferno        ;2020-02-02 14:03:36 ;01:11     ;15:08          ; ; ;
B3rl                               ;32   ;6    ;2      ;9     ;2   ;33       ;14    ;Inferno        ;2020-02-02 14:03:36 ;01:11     ;15:08          ; ; ;
Loviflo                            ;16   ;9    ;3      ;9     ;7   ;55       ;23    ;Inferno        ;2020-02-02 14:03:36 ;01:11     ;15:08          ; ; ;
Ilesis                             ;26   ;9    ;2      ;9     ;2   ;33       ;23    ;Inferno        ;2020-02-02 14:03:36 ;01:11     ;15:08          ; ; ;
Loviflo                            ;28   ;8    ;1      ;12    ;4   ;75       ;19    ;Train          ;2020-02-01 18:30:07 ;01:31     ;12:22          ; ; ;
Ilesis                             ;34   ;7    ;2      ;11    ;2   ;28       ;16    ;Train          ;2020-02-01 18:30:07 ;01:31     ;12:22          ; ; ;
F4𝖗$𝖍𝖗                          ;65   ;13   ;2      ;8     ;5   ;53       ;28    ;Train          ;2020-02-01 18:30:07 ;01:31     ;12:22          ; ; ;
Je suis désolé de t'avoir tué      ;60   ;10   ;3      ;7     ;4   ;30       ;25    ;Train          ;2020-02-01 18:30:07 ;01:31     ;12:22          ; ; ;
Loviflo                            ;24   ;16   ;1      ;5     ;7   ;31       ;35    ;Cobblestone    ;2020-02-01 18:16:55 ;00:17     ;09:03          ; ; ;
Ilesis                             ;27   ;5    ;4      ;7     ;2   ;20       ;14    ;Cobblestone    ;2020-02-01 18:16:55 ;00:17     ;09:03          ; ; ;
you loser                          ;62   ;8    ;1      ;9     ;3   ;75       ;17    ;Cobblestone    ;2020-02-01 18:16:55 ;00:17     ;09:03          ; ; ;
Karm                               ;93   ;4    ;1      ;12    ;1   ;0        ;9     ;Cobblestone    ;2020-02-01 18:16:55 ;00:17     ;09:03          ; ; ;
꧁ cry I 科拉伊 ꧂                      ;90   ;14   ;1      ;8     ;4   ;42       ;29    ;Inferno        ;2020-02-01 18:01:36 ;00:20     ;12:19          ; ; ;
Pronerrygolge                      ;86   ;9    ;2      ;12    ;5   ;33       ;24    ;Inferno        ;2020-02-01 18:01:36 ;00:20     ;12:19          ; ; ;
Loviflo                            ;31   ;15   ;2      ;10    ;5   ;46       ;36    ;Inferno        ;2020-02-01 18:01:36 ;00:20     ;12:19          ; ; ;
Ilesis                             ;37   ;5    ;4      ;13    ;1   ;20       ;14    ;Inferno        ;2020-02-01 18:01:36 ;00:20     ;12:19          ; ; ;
банихоп оператор                   ;66   ;5    ;1      ;9     ;1   ;20       ;11    ;Train          ;2020-02-01 17:47:27 ;00:45     ;10:59          ; ; ;
ХХОС #MAGICRUST                    ;46   ;5    ;1      ;11    ;1   ;20       ;11    ;Train          ;2020-02-01 17:47:27 ;00:45     ;10:59          ; ; ;
Loviflo                            ;17   ;15   ;1      ;2     ;8   ;26       ;33    ;Train          ;2020-02-01 17:47:27 ;00:45     ;10:59          ; ; ;
Ilesis                             ;26   ;5    ;6      ;8     ;1   ;60       ;20    ;Train          ;2020-02-01 17:47:27 ;00:45     ;10:59          ; ; ;
Tožv                               ;21   ;12   ;4      ;10    ;7   ;33       ;28    ;Cobblestone    ;2020-01-18 21:33:54 ;00:15     ;12:00          ; ; ;
mtos                               ;23   ;9    ;4      ;10    ;1   ;33       ;22    ;Cobblestone    ;2020-01-18 21:33:54 ;00:15     ;12:00          ; ; ;
Loviflo                            ;27   ;10   ;4      ;10    ;6   ;30       ;24    ;Cobblestone    ;2020-01-18 21:33:54 ;00:15     ;12:00          ; ; ;
Ilesis                             ;22   ;10   ;0      ;11    ;2   ;40       ;20    ;Cobblestone    ;2020-01-18 21:33:54 ;00:15     ;12:00          ; ; ;
Loviflo                            ;11   ;11   ;3      ;4     ;8   ;41       ;25    ;Cobblestone    ;2020-01-18 21:22:42 ;01:12     ;08:15          ; ; ;
Ilesis                             ;10   ;5    ;1      ;4     ;1   ;83       ;13    ;Cobblestone    ;2020-01-18 21:22:42 ;01:12     ;08:15          ; ; ;
BiSS                               ;183  ;3    ;2      ;10    ;2   ;66       ;8     ;Cobblestone    ;2020-01-18 21:22:42 ;01:12     ;08:15          ; ; ;
Heter Jag Elnour                   ;75   ;2    ;2      ;6     ;1   ;0        ;8     ;Cobblestone    ;2020-01-18 21:22:42 ;01:12     ;08:15          ; ; ;
lil benxd                          ;10   ;15   ;0      ;5     ;5   ;33       ;34    ;Train          ;2020-01-18 21:06:34 ;01:34     ;12:29          ; ; ;
BłœmBš                             ;26   ;5    ;1      ;8     ;4   ;0        ;11    ;Train          ;2020-01-18 21:06:34 ;01:34     ;12:29          ; ; ;
Loviflo                            ;21   ;11   ;0      ;9     ;4   ;54       ;22    ;Train          ;2020-01-18 21:06:34 ;01:34     ;12:29          ; ; ;
Ilesis                             ;26   ;2    ;3      ;11    ;1   ;100      ;7     ;Train          ;2020-01-18 21:06:34 ;01:34     ;12:29          ; ; ;
Йобарь-Тероррист                   ;96   ;9    ;2      ;11    ;4   ;22       ;20    ;Inferno        ;2020-01-18 20:51:38 ;00:37     ;09:04          ; ; ;
огнеёб                             ;64   ;5    ;1      ;11    ;1   ;20       ;14    ;Inferno        ;2020-01-18 20:51:38 ;00:37     ;09:04          ; ; ;
Loviflo                            ;15   ;12   ;1      ;6     ;4   ;41       ;25    ;Inferno        ;2020-01-18 20:51:38 ;00:37     ;09:04          ; ; ;
Ilesis                             ;17   ;10   ;1      ;8     ;5   ;30       ;23    ;Inferno        ;2020-01-18 20:51:38 ;00:37     ;09:04          ; ; ;
Loviflo                            ;27   ;12   ;2      ;8     ;7   ;16       ;28    ;Overpass       ;2020-01-17 15:38:59 ;01:09     ;13:23          ; ; ;
Ilesis                             ;26   ;9    ;1      ;8     ;2   ;11       ;22    ;Overpass       ;2020-01-17 15:38:59 ;01:09     ;13:23          ; ; ;
RONALDİNHO ŞAFUCK                  ;61   ;8    ;1      ;9     ;3   ;12       ;24    ;Overpass       ;2020-01-17 15:38:59 ;01:09     ;13:23          ; ; ;
Vito                               ;59   ;8    ;3      ;12    ;2   ;62       ;20    ;Overpass       ;2020-01-17 15:38:59 ;01:09     ;13:23          ; ; ;
Tito Nazgrel &lt 3                 ;74   ;10   ;0      ;7     ;4   ;50       ;24    ;Nuke           ;2020-01-17 15:24:43 ;00:52     ;10:41          ; ; ;
TulliS                             ;85   ;10   ;1      ;5     ;5   ;10       ;23    ;Nuke           ;2020-01-17 15:24:43 ;00:52     ;10:41          ; ; ;
Ilesis                             ;11   ;9    ;0      ;10    ;2   ;33       ;20    ;Nuke           ;2020-01-17 15:24:43 ;00:52     ;10:41          ; ; ;
Loviflo                            ;11   ;3    ;3      ;10    ;1   ;66       ;14    ;Nuke           ;2020-01-17 15:24:43 ;00:52     ;10:41          ; ; ;
Ilesis                             ;11   ;9    ;4      ;13    ;4   ;33       ;32    ;Lake           ;2020-01-17 15:06:43 ;01:13     ;14:09          ; ; ;
Loviflo                            ;12   ;10   ;1      ;9     ;4   ;30       ;23    ;Lake           ;2020-01-17 15:06:43 ;01:13     ;14:09          ; ; ;
